stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"12223","Box Hill Station","-37.81911283","145.12138625","https://transport.vic.gov.au/stop/1026/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BOX","1","Level -1","4"
"12224","Laburnum Station","-37.82067267","145.14073949","https://transport.vic.gov.au/stop/1111/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:LAB","1","Level 1","2"
"12225","Laburnum Station","-37.82073770","145.14086283","https://transport.vic.gov.au/stop/1111/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:LAB","1","Level 1","1"
"12226","Blackburn Station","-37.82019776","145.15006717","https://transport.vic.gov.au/stop/1023/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BBN","1","Level 0","1"
"12227","Blackburn Station","-37.82010785","145.15008078","https://transport.vic.gov.au/stop/1023/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BBN","1","Level 0","2"
"12228","Blackburn Station","-37.82003596","145.15009394","https://transport.vic.gov.au/stop/1023/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BBN","1","Level 0","3"
"12229","Nunawading Station","-37.82045851","145.17486120","https://transport.vic.gov.au/stop/1148/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NWG","1","Level -1","2"
"12230","Nunawading Station","-37.82053075","145.17487078","https://transport.vic.gov.au/stop/1148/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NWG","1","Level -1","1"
"12231","Mitcham Station","-37.81798383","145.19321242","https://transport.vic.gov.au/stop/1128/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:MCH","1","Level -1","2"
"12232","Mitcham Station","-37.81804724","145.19323360","https://transport.vic.gov.au/stop/1128/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:MCH","1","Level -1","1"
"12233","Heatherdale Station","-37.81874764","145.21433580","https://transport.vic.gov.au/stop/1091/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HTD","1","Level -1","2"
"12234","Heatherdale Station","-37.81885161","145.21406065","https://transport.vic.gov.au/stop/1091/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HTD","1","Level -1","1"
"12235","Ringwood Station","-37.81574490","145.22914225","https://transport.vic.gov.au/stop/1163/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RWD","1","Level 0","3"
"12236","Ringwood Station","-37.81603963","145.22896480","https://transport.vic.gov.au/stop/1163/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RWD","1","Level 0","1"
"12237","Ringwood Station","-37.81596637","145.22888703","https://transport.vic.gov.au/stop/1163/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RWD","1","Level 0","2"
"12238","Auburn Station","-37.82254356","145.04590799","https://transport.vic.gov.au/stop/1012/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:AUB","1","Level 1","1"
"12239","Auburn Station","-37.82243585","145.04593355","https://transport.vic.gov.au/stop/1012/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:AUB","1","Level 1","2"
"12240","Auburn Station","-37.82235477","145.04593569","https://transport.vic.gov.au/stop/1012/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:AUB","1","Level 1","3"
"12241","Glenferrie Station","-37.82161133","145.03645772","https://transport.vic.gov.au/stop/1080/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GFE","1","Level 1","1"
"12242","Glenferrie Station","-37.82148541","145.03647242","https://transport.vic.gov.au/stop/1080/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GFE","1","Level 1","2"
"12243","Glenferrie Station","-37.82140206","145.03633830","https://transport.vic.gov.au/stop/1080/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GFE","1","Level 1","3"
"12244","Hawthorn Station","-37.82176176","145.02336616","https://transport.vic.gov.au/stop/1090/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HAW","1","Level 0","1"
"12245","Hawthorn Station","-37.82177730","145.02321806","https://transport.vic.gov.au/stop/1090/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HAW","1","Level -1","2"
"12246","Hawthorn Station","-37.82170390","145.02314049","https://transport.vic.gov.au/stop/1090/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HAW","1","Level -1","3"
"12247","Burnley Station","-37.82769725","145.00766508","https://transport.vic.gov.au/stop/1030/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BLY","1","Level 0","1"
"12248","Burnley Station","-37.82761657","145.00768997","https://transport.vic.gov.au/stop/1030/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BLY","1","Level 0","2"
"12249","Burnley Station","-37.82753550","145.00769215","https://transport.vic.gov.au/stop/1030/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BLY","1","Level 0","3"
"12250","Burnley Station","-37.82747245","145.00769385","https://transport.vic.gov.au/stop/1030/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BLY","1","Level 0","4"
"12251","East Richmond Station","-37.82650824","144.99707413","https://transport.vic.gov.au/stop/1059/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ERM","1","Level -1","1"
"12252","East Richmond Station","-37.82637409","144.99713456","https://transport.vic.gov.au/stop/1059/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ERM","1","Level -1","2"
"12253","Richmond Station","-37.82416288","144.98953700","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","1"
"12254","Richmond Station","-37.82412704","144.98954933","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","2"
"12255","Richmond Station","-37.82404636","144.98957425","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","3"
"12256","Richmond Station","-37.82401091","144.98960929","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","4"
"12257","Richmond Station","-37.82392984","144.98961149","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","5"
"12258","Richmond Station","-37.82389420","144.98963518","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","6"
"12259","Richmond Station","-37.82381371","144.98967145","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","7"
"12260","Richmond Station","-37.82377788","144.98968378","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","8"
"12261","Richmond Station","-37.82369700","144.98969734","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","9"
"12262","Richmond Station","-37.82366136","144.98972103","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 2","10"
"12263","Heyington Station","-37.83474527","145.02267878","https://transport.vic.gov.au/stop/1094/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HEY","2","Level -2","1"
"12264","Heyington Station","-37.83464752","145.02276093","https://transport.vic.gov.au/stop/1094/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HEY","2","Level -2","2"
"12265","Kooyong Station","-37.83980140","145.03293000","https://transport.vic.gov.au/stop/1110/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:KYG","1","Level 0","1"
"12266","Kooyong Station","-37.83975115","145.03315861","https://transport.vic.gov.au/stop/1110/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:KYG","1","Level 0","2"
"12267","Tooronga Station","-37.84937398","145.04169943","https://transport.vic.gov.au/stop/1195/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TGA","1","Level 0","1"
"12268","Tooronga Station","-37.84931168","145.04174653","https://transport.vic.gov.au/stop/1195/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TGA","1","Level 0","2"
"12269","Gardiner Station","-37.85300263","145.05128687","https://transport.vic.gov.au/stop/1075/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GAR","1","Level -1","1"
"13713","Sandown Park Station","-37.95684623","145.16335232","https://transport.vic.gov.au/stop/1172/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SNP","1","Level 0","2"
"13714","Springvale Station","-37.94922649","145.15326543","https://transport.vic.gov.au/stop/1183/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SPG","1","Level -1","1"
"13715","Springvale Station","-37.94916432","145.15332389","https://transport.vic.gov.au/stop/1183/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SPG","1","Level -1","2"
"13716","Westall Station","-37.93797487","145.13809465","https://transport.vic.gov.au/stop/1208/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WTL","1","Level 1","1"
"13717","Westall Station","-37.93790335","145.13813059","https://transport.vic.gov.au/stop/1208/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WTL","1","Level 1","2"
"13718","Clayton Station","-37.92473123","145.12076066","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 1","1"
"13719","Clayton Station","-37.92476079","145.12091918","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 1","2"
"13720","Huntingdale Station","-37.91107194","145.10239704","https://transport.vic.gov.au/stop/1099/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HUN","1","Level 0","1"
"13721","Huntingdale Station","-37.91102782","145.10245504","https://transport.vic.gov.au/stop/1099/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HUN","1","Level 0","2"
"13722","Oakleigh Station","-37.90024252","145.08809514","https://transport.vic.gov.au/stop/1150/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:OAK","1","Level 1","1"
"13723","Oakleigh Station","-37.90030100","145.08836657","https://transport.vic.gov.au/stop/1150/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:OAK","1","Level 1","2"
"13725","Hughesdale Station","-37.89402172","145.07576971","https://transport.vic.gov.au/stop/1098/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HUG","1","Level 1","1"
"13726","Hughesdale Station","-37.89396786","145.07578248","https://transport.vic.gov.au/stop/1098/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HUG","1","Level 1","2"
"13727","Murrumbeena Station","-37.89023379","145.06733983","https://transport.vic.gov.au/stop/1138/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:MRB","1","Level 1","1"
"13728","Murrumbeena Station","-37.89015328","145.06737605","https://transport.vic.gov.au/stop/1138/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:MRB","1","Level 1","2"
"13729","Carnegie Station","-37.88624955","145.05851800","https://transport.vic.gov.au/stop/1034/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CNE","1","Level 1","1"
"13730","Carnegie Station","-37.88617805","145.05855399","https://transport.vic.gov.au/stop/1034/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CNE","1","Level 1","2"
"13731","Werribee Station","-37.89935891","144.66106176","https://transport.vic.gov.au/stop/1205/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WER","1","Level 0","1"
"13732","Werribee Station","-37.89948611","144.66111459","https://transport.vic.gov.au/stop/1205/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WER","1","Level 0","2"
"13733","Werribee Station","-37.89986024","144.66044316","https://transport.vic.gov.au/stop/1205/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WER","1","Level 0","3"
